name,name_modify,category,y_coord,x_coord,address_str,address_jibun,tel,num_site,area,area_bldg,available_ppl,parking,conv,safety,etc_bldg,time,price,tel_admin,admin,collect_date,admin_code,admin_name
금산국민여가캠핑장,금산국민여가캠핑장,자동차야영장,36.10505775,127.5686589,충청남도 금산군 제원면 닥실길 16,충청남도 금산군 제원면 저곡리 26,041-753-2460,25,7122,71.2,100,45,"카라반, 관리실,화장실, 정자 등","cctv, 소화기,방송시설 등","수영장, 족구장",당일 14:00익일 11:00,평일 : 2만원주말 : 3만원,041-750-2382,금산군청,2019-07-30,4550000,충청남도 금산군
서울숲 캠핑장,서울숲캠핑장,야영장,37.5431644,127.0418547,서울특별시 성동구 뚝섬로,서울특별시 성동구 성수동1가 685-20,02-2286-5657,24,2000,,100,,데크+테트대여,소화기,,매년 7~8월 (금~일)14:00~익일 11:00,"10,000원",02-2286-5657,서울특별시 성동구청,2019-06-03,3030000,서울특별시 성동구
제천오산오토캠핑장,제천오산오토캠핑장,야영장,37.10830912,128.1252871,충청북도 제천시 봉양읍 논골로 201,충청북도 제천시 봉양읍 삼거리 1334-2번지,043-647-8489,7,2487,74,40,,전기+화장실+샤워시설+개수대,소화기+방송시설+안전게시물,,,,043-641-6703,충청북도 제천시청,2019-09-23,4400000,충청북도 제천시
행복한나드리캠핑장,행복한나드리캠핑장,야영장,37.17355148,128.0923628,충청북도 제천시 봉양읍 옥전길 156,충청북도 제천시 봉양읍 옥전리 286-1번지,000-000-0000,20,3948,67,120,,전기+화장실+샤워시설+개수대,소화기+방송시설+안전게시물,,,,043-641-6703,충청북도 제천시청,2019-09-23,4400000,충청북도 제천시
하이락글램핑,하이락글램핑,야영장,37.114165,128.110611,,충청북도 제천시 봉양읍 연박리 352번지,070-8841-2101,0,2222,149,60,,전기+화장실+샤워시설+개수대+수영장,소화기+방송시설+안전게시물,글램핑 10,,,043-641-6703,충청북도 제천시청,2019-09-23,4400000,충청북도 제천시
언덕위에하얀집,언덕위에하얀집,야영장,36.586802,126.295562,충청남도 태안군 남면 신온리 887,충청남도 태안군 남면 신온리 887,041-670-2114,2,580,,16,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
돌고래오토캠핑장2,돌고래오토캠핑장2,야영장,36.674535,126.269993,"충청남도 태안군 남면 몽산리 663-1, 2","충청남도 태안군 남면 몽산리 663-1, 2",041-670-2114,1,427,,16,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
CLUB 596,CLUB596,야영장,36.68363735,126.2682564,충청남도 태안군 남면 몽산리 596,충청남도 태안군 남면 몽산리 596,041-670-2114,1,2219,,32,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
송림캠핑장,송림캠핑장,야영장,36.747344,126.136874,"충청남도 태안군 소원면 파도리 543-636,635","충청남도 태안군 소원면 파도리 543-636,635",041-670-2114,9,1906,,36,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
센티마르글램핑,센티마르글램핑,야영장,36.898218,126.210862,"충청남도 태안군 원북면 방갈리 515-34,35","충청남도 태안군 원북면 방갈리 515-34,35",041-670-2114,4,2413,,36,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
몽산포패밀리데이캠핑장,몽산포패밀리데이캠핑장,야영장,36.67147622,126.2880866,충청남도 태안군 남면 신장리 353-148,충청남도 태안군 남면 신장리 353-148,041-670-2114,17,4950,,68,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
쉼이있는자유,쉼이있는자유,야영장,36.725242,126.269573,충청남도 태안군 의원면 음포길 133-6,충청남도 태안군 의원면 음포길 133-6,041-670-2114,4,457,,36,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
구름포해수욕장카라반,구름포해수욕장카라반,야영장,36.83517,126.153008,충청남도 태안군 소원면 의항리 160-4,충청남도 태안군 소원면 의항리 160-4,041-670-2114,1,1200,,44,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
그림나래 힐링캠프,그림나래힐링캠프,야영장,36.718674,126.244951,충청남도 태안군 근흥면 궁틀길 62-51,충청남도 태안군 근흥면 궁틀길 62-51,041-670-2114,2,1142,,24,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
돌고래펜션야영장,돌고래펜션야영장,야영장,36.674017,126.2692144,충청남도 태안군 남면 몽산리 661-1,충청남도 태안군 남면 몽산리 661-1,041-670-2114,1,830,,20,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
만리포몰디브,만리포몰디브,야영장,36.79633157,126.14787,충청남도 태안군 소원면 의항리 977-26,충청남도 태안군 소원면 의항리 977-26,041-670-2114,1,2002,,52,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
청산야영장,청산야영장,야영장,36.8178567,126.2804614,충청남도 태안군 원북면 청산리 254-11,충청남도 태안군 원북면 청산리 254-11,041-670-2114,4,1322,,16,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
곰섬야영장,곰섬야영장,야영장,36.588455,126.291436,충청남도 태안군 남면 신온리 903-34,충청남도 태안군 남면 신온리 903-34,041-670-2114,52,8781,,208,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
만리포미소카라반,만리포미소카라반,야영장,36.78396012,126.1405792,충청남도 태안군 소원면 모항리 1325-120,충청남도 태안군 소원면 모항리 1325-120,041-670-2114,3,1421,,12,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
한마음오토캠핑장,한마음오토캠핑장,야영장,36.423252,126.360881,충청남도 태안군 고남면 장곡리 617-1,충청남도 태안군 고남면 장곡리 617-1,041-670-2114,8,1030,,16,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
돌고래오토캠핑장,돌고래오토캠핑장,야영장,36.674219,126.2695326,충청남도 태안군 남면 몽산리 661-4,충청남도 태안군 남면 몽산리 661-4,041-670-2114,1,1587,,24,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
오션파크,오션파크,야영장,36.6752462,126.2800521,충청남도 태안군 남면 몽산리 782-13,충청남도 태안군 남면 몽산리 782-13,041-672-3043,2,4899,,104,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
버디버디,버디버디,야영장,36.72477926,126.2730205,충청남도 태안군 남면 진산리 613-11,충청남도 태안군 남면 진산리 613-11,041-670-2114,1,1476,,56,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
캠핑코리아,캠핑코리아,야영장,36.83411147,126.1830237,충청남도 태안군 원북면 신두로 689-37,충청남도 태안군 원북면 신두로 689-37,041-675-9006,7,1310,,56,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
비비오토캠프,비비오토캠프,야영장,36.613369,126.3037173,충청남도 태안군 남면 신온리 169-13,충청남도 태안군 남면 신온리 169-13,041-670-2114,2,2565,,48,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
벗과뱃나루캠핑리조트,벗과뱃나루캠핑리조트,야영장,36.61396793,126.3024232,충청남도 태안군 남면 신온리 169-18,충청남도 태안군 남면 신온리 169-18,041-670-2114,2,3493,,84,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
학암포퍼스트캠핑장,학암포퍼스트캠핑장,야영장,36.898908,126.204585,충청남도 태안군 원북면 방갈리 515-136,충청남도 태안군 원북면 방갈리 515-136,041-670-2114,24,9000,,56,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
바다여행캠핑장,바다여행캠핑장,야영장,36.8911567,126.2017527,충청남도 태안군 원북면 방갈리 535,충청남도 태안군 원북면 방갈리 535,041-670-2114,2,2243,,84,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
바다물결캠핑장,바다물결캠핑장,야영장,36.89781503,126.2086028,충청남도 태안군 원북면 방갈리 515-254,충청남도 태안군 원북면 방갈리 515-254,041-670-2114,1,1291,,196,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
물결캠핑장,물결캠핑장,야영장,36.898359,126.208839,충청남도 태안군 원북면 방갈리 515-210,충청남도 태안군 원북면 방갈리 515-210,041-670-2114,1,1828,,32,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
어은돌야영장,어은돌야영장,야영장,36.75147138,126.133695,충청남도 태안군 소원면 연들길 67-3,충청남도 태안군 소원면 연들길 67-3,041-670-2114,15,1482,,36,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
태안라온캠핑장,태안라온캠핑장,자동차야영장,36.886285,126.2021583,충청남도 태안군 원북면 황촌리 800-95,충청남도 태안군 원북면 황촌리 800-95,041-674-4540,31,4996,,44,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
서해땅끝파도리아치내캠핑장,서해땅끝파도리아치내캠핑장,야영장,36.7197053,126.1274532,충청남도 태안군 소원면 파도리 1318,충청남도 태안군 소원면 파도리 1318,041-670-2114,20,3892,,48,,전기시설+하수도시설,소화기+대피공간,,,,041-670-2766,태안군청,2019-05-31,4620000,충청남도 태안군
소금강마을에코센터 오토캠핑장,소금강마을에코센터오토캠핑장,자동차야영장,37.8481422,128.7412169,강원도 강릉시 연곡면 진고개로 1826-11,강원도 강릉시 연곡면 퇴곡리 328번지,033-661-0401,20,7450,947.07,60,,전기시설+상하수도시설+샤워장,소화기+대피공간,,,,033-640-5128,강릉시 관광과,2019-07-09,4200000,강원도 강릉시
소금강자동차야영장,소금강자동차야영장,자동차야영장,37.8144474,128.707448,강원도 강릉시 연곡면 소금강길 449,강원도 강릉시 연곡면 삼산리 51-5번지,033-661-4161,174,31140,368,696,,전기시설+상하수도시설,소화기+대피공간,,,,033-640-5128,강릉시 관광과,2019-07-09,4200000,강원도 강릉시
주문진글렘핑오토캠핑장,주문진글렘핑오토캠핑장,자동차야영장,37.88017549,128.7336914,강원도 강릉시 주문진읍 신리천로 951-9,강원도 강릉시 주문진읍 삼교리 510번지,033-642-4241,30,4990,153,70,,전기시설+상하수도시설,소화기+대피공간,,,,033-640-5128,강릉시 관광과,2019-07-09,4200000,강원도 강릉시
대관령솔내음오토캠핑장,대관령솔내음오토캠핑장,자동차야영장,37.7172862,128.7955447,강원도 강릉시 성산면 삼포암길 48,강원도 강릉시 성산면 어흘리 457-2번지,033-646-7491,55,13071,158.02,220,,전기시설+상하수도시설,소화기+대피공간,,,,033-640-5128,강릉시 관광과,2019-07-09,4200000,강원도 강릉시
장태산자연휴양림 캠핑장,장태산자연휴양림캠핑장,자동차야영장,36.218511,127.340227,"대전광역시 서구 장안로 461 (장안동, 장태산휴양림관리사무소)",대전광역시 서구 장안동 산 46-1번지,042-270-2001,20,4237,138.62,100,27,"상.하수도시설, 전기시설, 화장실, 취사시설,샤워실","소화기, 확성기 등 방송장비, 안내판, 대피공간, 관리요원",체육시설,당일 14시 ~ 다음날 13시,"A~C구역 성수기25,000원 비수기20,000원",042-270-7883,장태산자연휴양림사무소,2019-02-25,3660000,대전광역시 서구
김해생림오토캠핑장,김해생림오토캠핑장,자동차야영장,35.365426,128.812029,경상남도 김해시 생림면 마사리 1322-6번지,경상남도 김해시 생림면 마사리 1322-6번지,055-338-9925,93,38000,0,372,113,"화장실, 샤워실","소화기 37개, CCTV 6대, 스피커 10대, 대피공간",정자 2개소,24시간,24000원,055-330-4823,경상남도 김해시청,2019-09-11,5350000,경상남도 김해시
도봉야영장,도봉야영장,야영장,37.73936016,127.0730684,경기도 의정부시 창포원로 81(호원동),경기도 의정부시 호원동 163번지,000-0000-0000,18,9020,,80,,음수대,"소화기, 대피시설, 대피안내문",,,,031-828-4354,의정부시 문화관광과,2019-04-01,3820000,경기도 의정부시
수락 캠핑장,수락캠핑장,야영장,37.71351389,127.1003953,경기도 의정부시 송산로 971번길 99-4(산곡동),경기도 의정부시 산곡동 603번지,070-4189-2787,6,2966,,30,,샤워장+개수대+화장실+매점,"소화기, 대피시설, 대피안내문",,,,031-828-4354,의정부시 문화관광과,2019-04-01,3820000,경기도 의정부시
서울YMCA다락원캠프장,서울YMCA다락원캠프장,자동차야영장,37.6963545,127.0411835,"경기도 의정부시 평화로49번길 63(호원동, 서울YMCA다락원캠프장)",경기도 의정부시 호원동 산119-6번지 서울YMCA다락원캠프장,031-873-5624,20,4602,,80,,음수대,"소화기, 대피시설, 대피안내문",,,,031-828-4354,의정부시 문화관광과,2019-04-01,3820000,경기도 의정부시
